transformer_id,location,voltage,current,frequency,power_mw,temperature,status,phase,timestamp
TRF-0009,Abha-City,220.39,277.43,59.9,61.14,51.1,NORMAL,B,25-05-2026 00:59
TRF-0010,Tabuk-Center,225.05,313.65,60.18,70.59,37.8,NORMAL,C,05/25/2026 00:59:01
TRF-0001,Riyadh-North,236.31,303.95,60.16,71.83,34.6,NORMAL,A,2026/05/25 00:59:01
TRF-0002,Riyadh-East,220.14,128.57,60.08,28.3,59.3,NORMAL,C,2026/05/25 00:59:01
TRF-0003,Jeddah-Main,220.52,140.07,59.87,30.89,48.3,NORMAL,A,05/25/2026 00:59:01
TRF-0004,Jeddah-Industrial,237.18,454.49,59.95,107.8,63.2,NORMAL,B,2026-05-25 00:59:01
TRF-0005,Dammam-Central,239.26,111.81,59.93,26.75,35.4,NORMAL,A,20260525T005901
TRF-0006,Dammam-Port,,455.51,60.05,101.44,34.1,NORMAL,B,2026/05/25 00:59:01
TRF-0007,Mecca-Haram,226.75,383.26,60.08,86.9,63.1,NORMAL,B,2026-05-25 00:59:01
TRF-0008,Medina-Central,-230,306.37,59.85,70.25,35.4,NORMAL,C,25-05-2026 00:59
TRF-0009,Abha-City,220.27,128.05,59.85,28.21,54.3,NORMAL,C,25-05-2026 00:59
TRF-0010,Tabuk-Center,236.56,418.23,60.13,98.94,54.8,NORMAL,A,2026/05/25 00:59:01
TRF-0001,Riyadh-North,236.17,264.9,60.14,62.56,42.8,NORMAL,C,25-05-2026 00:59
TRF-0002,Riyadh-East,230.34,233.45,60.16,53.77,34.0,NORMAL,C,25-05-2026 00:59
TRF-0003,Jeddah-Main,230.86,121.55,59.83,28.06,32.2,NORMAL,B,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,223.86,232.89,59.83,52.13,38.3,NORMAL,A,20260525T005901
TRF-0005,Dammam-Central,231.11,488.54,59.99,112.91,35.3,NORMAL,A,05/25/2026 00:59:01
TRF-0006,Dammam-Port,226.46,345.62,59.98,78.27,55.6,NORMAL,C,05/25/2026 00:59:01
TRF-0007,Mecca-Haram,220.41,343.08,59.95,75.62,30.6,NORMAL,A,05/25/2026 00:59:01
TRF-0008,Medina-Central,221.75,251.08,60.01,55.68,61.7,NORMAL,B,05/25/2026 00:59:01
TRF-0009,Abha-City,235.39,438.01,59.82,103.1,32.8,NORMAL,B,25-05-2026 00:59
TRF-0010,Tabuk-Center,222.79,393.77,59.87,87.73,55.1,NORMAL,B,20260525T005901
TRF-0001,Riyadh-North,230.25,163.48,60.2,37.64,31.9,NORMAL,C,25-05-2026 00:59
TRF-0002,Riyadh-East,233.5,170.86,60.16,39.9,30.8,NORMAL,C,05/25/2026 00:59:01
TRF-0003,Jeddah-Main,236.86,143.32,60.02,33.95,54.3,NORMAL,C,2026-05-25 00:59:01
TRF-0004,Jeddah-Industrial,234.43,285.75,59.85,66.99,52.8,NORMAL,A,25-05-2026 00:59
TRF-0005,Dammam-Central,236.99,307.07,60.05,72.77,45.7,NORMAL,A,20260525T005901
TRF-0006,Dammam-Port,232.82,101.8,59.91,23.7,62.0,NORMAL,B,20260525T005901
TRF-0007,Mecca-Haram,227.38,223.19,60.05,50.75,50.6,NORMAL,A,05/25/2026 00:59:01
TRF-0008,Medina-Central,-230,321.6,60.18,73.38,51.5,NORMAL,A,2026-05-25 00:59:01
TRF-0009,Abha-City,239.74,235.7,60.02,56.51,56.6,NORMAL,A,2026-05-25 00:59:01
TRF-0010,Tabuk-Center,221.05,231.37,59.93,51.14,60.4,NORMAL,B,20260525T005901
TRF-0001,Riyadh-North,223.35,499.92,60.02,111.66,62.5,NORMAL,C,2026-05-25 00:59:01
TRF-0002,Riyadh-East,226.56,198.15,59.82,44.89,48.2,NORMAL,C,25-05-2026 00:59
TRF-0003,Jeddah-Main,220.29,493.15,60.13,108.64,61.2,NORMAL,A,05/25/2026 00:59:01
TRF-0004,Jeddah-Industrial,232.72,464.14,60.18,108.01,37.5,NORMAL,C,05/25/2026 00:59:01
TRF-0005,Dammam-Central,228.83,212.77,59.97,48.69,45.9,NORMAL,C,20260525T005901
TRF-0006,Dammam-Port,227.4,395.17,59.89,89.86,62.5,NORMAL,B,25-05-2026 00:59
TRF-0007,Mecca-Haram,235.32,255.42,60.16,60.11,64.4,NORMAL,B,25-05-2026 00:59
TRF-0008,Medina-Central,238.3,238.04,60.07,56.72,56.5,NORMAL,B,2026-05-25 00:59:01
TRF-0009,Abha-City,232.63,417.96,60.0,97.23,32.0,NORMAL,B,2026/05/25 00:59:01
TRF-0010,Tabuk-Center,223.02,154.71,60.0,34.5,59.9,NORMAL,B,20260525T005901
TRF-0001,Riyadh-North,236.1,199.83,59.83,47.18,56.0,NORMAL,A,25-05-2026 00:59
TRF-0002,Riyadh-East,226.59,325.72,59.95,73.8,40.7,NORMAL,B,2026/05/25 00:59:01
TRF-0003,Jeddah-Main,224.78,400.41,60.07,90.0,54.1,NORMAL,C,20260525T005901
TRF-0004,Jeddah-Industrial,222.11,124.34,59.87,27.62,57.4,NORMAL,A,2026/05/25 00:59:01
TRF-0005,Dammam-Central,235.89,414.54,59.87,97.79,43.5,NORMAL,C,25-05-2026 00:59
TRF-0006,Dammam-Port,238.96,150.42,59.8,35.94,42.3,NORMAL,C,05/25/2026 00:59:01
TRF-0007,Mecca-Haram,229.01,304.15,60.16,69.65,40.5,NORMAL,C,25-05-2026 00:59
TRF-0008,Medina-Central,234.15,371.25,59.81,86.93,,NORMAL,C,2026-05-25 00:59:01
TRF-0009,Abha-City,225.09,159.36,59.97,35.87,36.0,NORMAL,C,25-05-2026 00:59
TRF-0010,Tabuk-Center,233.19,170.13,59.8,39.67,62.1,NORMAL,B,25-05-2026 00:59
TRF-0001,Riyadh-North,228.03,279.49,60.04,63.73,33.5,NORMAL,C,05/25/2026 00:59:01
TRF-0002,Riyadh-East,222.01,453.98,60.18,100.79,64.4,NORMAL,B,20260525T005901
TRF-0003,Jeddah-Main,222.34,255.6,60.0,56.83,30.3,NORMAL,C,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,237.74,278.67,60.07,66.25,250.0,OVERHEAT,A,2026/05/25 00:59:01
TRF-0005,Dammam-Central,236.82,373.51,60.17,88.45,36.9,NORMAL,C,25-05-2026 00:59
TRF-0006,Dammam-Port,234.67,238.68,59.94,56.01,46.0,NORMAL,A,20260525T005901
TRF-0007,Mecca-Haram,225.89,393.58,59.83,88.91,57.1,NORMAL,C,20260525T005901
TRF-0008,Medina-Central,227.24,257.73,60.1,58.57,56.1,NORMAL,B,2026-05-25 00:59:01
TRF-0009,Abha-City,239.19,416.71,59.9,99.67,50.9,NORMAL,A,05/25/2026 00:59:01
TRF-0010,Tabuk-Center,-230,118.6,60.16,27.1,35.3,NORMAL,C,05/25/2026 00:59:01
TRF-0001,Riyadh-North,225.58,435.86,60.12,98.32,36.3,NORMAL,B,2026/05/25 00:59:01
TRF-0002,Riyadh-East,220.43,441.33,60.02,97.28,47.0,NORMAL,A,2026/05/25 00:59:01
TRF-0003,Jeddah-Main,237.58,344.83,60.05,81.92,61.9,NORMAL,C,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,235.01,463.55,59.83,108.94,55.3,NORMAL,C,20260525T005901
TRF-0005,Dammam-Central,229.82,293.58,60.04,67.47,43.3,NORMAL,B,20260525T005901
TRF-0006,Dammam-Port,225.94,145.75,60.08,32.93,43.1,NORMAL,C,05/25/2026 00:59:01
TRF-0007,Mecca-Haram,234.75,159.69,59.81,37.49,53.5,NORMAL,B,2026-05-25 00:59:01
TRF-0008,Medina-Central,228.97,360.95,59.93,82.65,56.6,NORMAL,B,2026-05-25 00:59:01
TRF-0009,Abha-City,227.66,453.87,60.0,103.33,37.1,NORMAL,C,25-05-2026 00:59
TRF-0010,Tabuk-Center,220.65,315.8,59.83,69.68,31.7,NORMAL,C,25-05-2026 00:59
TRF-0001,Riyadh-North,222.05,162.35,60.15,36.05,40.9,NORMAL,A,05/25/2026 00:59:02
TRF-0002,Riyadh-East,232.83,378.77,60.04,88.19,47.6,NORMAL,A,2026-05-25 00:59:02
SENSOR_ERROR_0xFFA2
TRF-0003,Jeddah-Main,221.63,0.0,60.11,0.0,55.0,OUTAGE,C,05/25/2026 00:59:02
TRF-0004,Jeddah-Industrial,221.47,156.76,59.81,34.72,63.2,NORMAL,B,2026-05-25 00:59:02
TRF-0005,Dammam-Central,238.08,454.41,60.01,108.19,40.6,NORMAL,C,25-05-2026 00:59
TRF-0006,Dammam-Port,220.94,348.78,59.95,77.06,64.2,NORMAL,C,25-05-2026 00:59
TRF-0007,Mecca-Haram,230.02,176.07,60.03,40.5,56.1,NORMAL,B,25-05-2026 00:59
TRF-0008,Medina-Central,222.84,181.28,59.93,40.4,53.0,NORMAL,B,20260525T005902
TRF-0009,Abha-City,230.08,215.17,60.12,49.51,46.3,NORMAL,A,2026-05-25 00:59:02
TRF-0010,Tabuk-Center,223.61,432.78,59.98,96.77,,NORMAL,A,2026-05-25 00:59:02
TRF-0001,Riyadh-North,239.57,199.5,59.93,47.79,41.6,NORMAL,C,2026-05-25 00:59:02
TRF-0002,Riyadh-East,230.24,324.75,59.89,74.77,49.6,NORMAL,C,2026-05-25 00:59:02
TRF-0003,Jeddah-Main,238.49,308.36,59.93,73.54,59.1,NORMAL,A,2026/05/25 00:59:02
TRF-0004,Jeddah-Industrial,231.3,208.0,60.15,48.11,250.0,OVERHEAT,B,2026/05/25 00:59:02
TRF-0005,Dammam-Central,226.19,292.27,59.82,66.11,59.1,NORMAL,A,2026/05/25 00:59:02
TRF-0006,Dammam-Port,223.98,121.6,59.9,27.24,41.9,NORMAL,B,05/25/2026 00:59:02
TRF-0007,Mecca-Haram,233.81,170.2,59.96,39.79,56.1,NORMAL,C,05/25/2026 00:59:02
TRF-0008,Medina-Central,222.45,275.22,60.15,61.22,50.3,NORMAL,A,20260525T005902
TRF-0009,Abha-City,236.97,277.61,60.02,65.79,31.8,NORMAL,C,25-05-2026 00:59
TRF-0010,Tabuk-Center,235.63,270.98,59.92,63.85,52.1,NORMAL,B,05/25/2026 00:59:02
TRF-0001,Riyadh-North,223.28,295.48,60.02,65.97,57.9,NORMAL,B,2026-05-25 00:59:02
TRF-0002,Riyadh-East,227.63,404.41,60.06,92.06,62.7,NORMAL,A,25-05-2026 00:59
TRF-0003,Jeddah-Main,238.51,235.95,49.21,56.28,46.8,FREQ_DRIFT,B,05/25/2026 00:59:02
TRF-0004,Jeddah-Industrial,232.52,415.69,60.04,96.66,51.5,NORMAL,B,25-05-2026 00:59
TRF-0005,Dammam-Central,222.38,494.07,59.91,109.87,48.2,NORMAL,C,2026-05-25 00:59:02
TRF-0006,Dammam-Port,233.78,441.38,60.17,103.19,35.0,NORMAL,B,25-05-2026 00:59
TRF-0007,Mecca-Haram,226.76,388.41,59.81,88.08,63.0,NORMAL,B,2026/05/25 00:59:02
TRF-0008,Medina-Central,237.38,252.14,60.07,59.85,50.6,NORMAL,B,2026/05/25 00:59:02
TRF-0009,Abha-City,237.62,452.63,,107.55,60.9,NORMAL,C,05/25/2026 00:59:02
TRF-0010,Tabuk-Center,228.19,196.59,60.12,44.86,61.2,NORMAL,A,25-05-2026 00:59
TRF-0001,Riyadh-North,223.65,389.53,60.08,87.12,31.9,NORMAL,C,2026-05-25 00:59:02
TRF-0001,Riyadh-North,223.65,389.53,60.08,87.12,31.9,NORMAL,C,2026-05-25 00:59:02
TRF-0002,Riyadh-East,230.94,237.59,60.13,54.87,31.8,NORMAL,A,05/25/2026 00:59:02
TRF-0002,Riyadh-East,230.94,237.59,60.13,54.87,31.8,NORMAL,A,05/25/2026 00:59:02
TRF-0003,Jeddah-Main,233.36,480.66,59.97,112.17,49.4,NORMAL,B,2026-05-25 00:59:02
TRF-0004,Jeddah-Industrial,231.32,242.44,60.06,56.08,36.2,NORMAL,B,2026/05/25 00:59:02
TRF-0005,Dammam-Central,237.08,185.19,60.09,43.9,250.0,OVERHEAT,A,20260525T005902
TRF-0006,Dammam-Port,238.38,252.56,59.95,60.21,35.6,NORMAL,C,25-05-2026 00:59
TRF-0007,Mecca-Haram,237.02,250.16,59.83,59.29,31.7,NORMAL,A,20260525T005902
TRF-0008,Medina-Central,-230,302.12,59.82,68.51,39.2,NORMAL,B,20260525T005902
TRF-0009,Abha-City,237.79,168.76,59.99,40.13,250.0,OVERHEAT,C,25-05-2026 00:59
TRF-0010,Tabuk-Center,230.25,437.57,60.12,100.75,40.5,NORMAL,A,25-05-2026 00:59
TRF-0001,Riyadh-North,222.07,279.16,60.03,61.99,56.1,NORMAL,C,2026/05/25 00:59:02
TRF-0002,Riyadh-East,230.5,0.0,60.18,0.0,53.0,OUTAGE,A,2026/05/25 00:59:02
TRF-0003,Jeddah-Main,220.09,267.04,60.01,58.77,34.0,NORMAL,C,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,238.12,128.47,59.93,30.59,50.2,NORMAL,C,2026-05-25 00:59:02
TRF-0005,Dammam-Central,234.39,367.77,60.01,86.2,43.8,NORMAL,B,2026-05-25 00:59:02
TRF-0006,Dammam-Port,228.78,195.63,59.86,44.76,57.1,NORMAL,C,2026/05/25 00:59:02
TRF-0007,Mecca-Haram,223.02,200.34,60.09,44.68,43.5,NORMAL,C,20260525T005902
TRF-0008,Medina-Central,238.11,275.66,59.95,65.64,34.7,NORMAL,C,20260525T005902
TRF-0009,Abha-City,237.6,417.13,59.9,99.11,45.2,NORMAL,B,2026-05-25 00:59:02
TRF-0010,Tabuk-Center,239.36,470.44,60.04,112.6,61.2,NORMAL,B,05/25/2026 00:59:02
TRF-0001,Riyadh-North,236.52,110.76,59.87,26.2,34.2,NORMAL,C,25-05-2026 00:59
TRF-0002,Riyadh-East,220.44,212.44,59.86,46.83,53.8,NORMAL,C,2026/05/25 00:59:02
TRF-0003,Jeddah-Main,222.78,298.4,59.94,66.48,43.3,NORMAL,C,20260525T005902
TRF-0004,Jeddah-Industrial,232.28,494.85,60.13,114.94,250.0,OVERHEAT,C,20260525T005902
TRF-0005,Dammam-Central,231.76,466.66,60.15,108.15,60.1,NORMAL,B,2026-05-25 00:59:02
TRF-0006,Dammam-Port,237.49,289.65,59.91,68.79,37.5,NORMAL,B,25-05-2026 00:59
TRF-0007,Mecca-Haram,233.17,486.57,60.16,113.45,56.0,NORMAL,C,05/25/2026 00:59:02
TRF-0008,Medina-Central,226.86,468.1,59.91,106.19,250.0,OVERHEAT,B,25-05-2026 00:59
TRF-0009,Abha-City,228.59,485.98,59.99,111.09,51.8,NORMAL,B,20260525T005902
TRF-0010,Tabuk-Center,224.32,487.4,59.96,109.33,63.4,NORMAL,C,05/25/2026 00:59:02
TRF-0001,Riyadh-North,233.15,232.01,59.87,54.09,44.5,NORMAL,B,05/25/2026 00:59:02
TRF-0002,Riyadh-East,231.81,350.67,59.83,81.29,55.5,NORMAL,B,05/25/2026 00:59:02
TRF-0003,Jeddah-Main,229.81,202.15,60.13,46.46,51.7,NORMAL,A,2026/05/25 00:59:02
TRF-0003,Jeddah-Main,229.81,202.15,60.13,46.46,51.7,NORMAL,A,2026/05/25 00:59:02
TRF-0004,Jeddah-Industrial,228.69,144.32,60.14,33.0,42.9,NORMAL,A,05/25/2026 00:59:02
TRF-0005,Dammam-Central,227.29,225.2,59.94,51.19,49.5,NORMAL,C,2026/05/25 00:59:02
TRF-0006,Dammam-Port,224.06,0.0,60.08,0.0,37.4,OUTAGE,A,2026/05/25 00:59:02
TRF-0007,Mecca-Haram,230.03,142.0,59.81,32.66,49.0,NORMAL,B,2026/05/25 00:59:02
TRF-0008,Medina-Central,230.0,167.42,59.85,38.51,38.7,NORMAL,B,2026/05/25 00:59:02

TRF-0009,Abha-City,238.25,921.04,60.15,219.21,129.7,OVERLOAD,A,20260525T005902
TRF-0010,Tabuk-Center,235.33,140.1,60.12,32.97,57.8,NORMAL,C,2026/05/25 00:59:02
TRF-0001,Riyadh-North,235.53,357.93,60.08,84.3,64.7,NORMAL,A,20260525T005902
TRF-0002,Riyadh-East,236.37,261.71,60.08,61.86,64.8,NORMAL,B,20260525T005902
TRF-0003,Jeddah-Main,225.69,199.76,59.91,45.08,41.8,NORMAL,C,2026/05/25 00:59:02
TRF-0004,Jeddah-Industrial,230.25,450.36,59.97,103.7,41.6,NORMAL,C,20260525T005902
TRF-0005,Dammam-Central,224.87,168.24,59.89,37.83,46.9,NORMAL,B,2026-05-25 00:59:02
TRF-0006,Dammam-Port,231.25,186.76,60.14,43.19,46.4,NORMAL,C,05/25/2026 00:59:02
TRF-0007,Mecca-Haram,229.14,233.44,60.12,53.49,54.3,NORMAL,C,25-05-2026 00:59
TRF-0008,Medina-Central,236.78,483.13,59.82,114.4,61.6,NORMAL,B,2026-05-25 00:59:02
TRF-0009,Abha-City,222.82,158.84,60.15,35.39,59.7,NORMAL,B,25-05-2026 00:59
TRF-0010,Tabuk-Center,223.63,313.06,60.12,70.01,40.9,NORMAL,C,20260525T005902
TRF-0001,Riyadh-North,238.06,304.27,59.89,72.43,50.3,NORMAL,C,20260525T005902
TRF-0002,Riyadh-East,239.68,210.88,60.17,50.54,51.3,NORMAL,C,2026-05-25 00:59:02
TRF-0003,Jeddah-Main,233.29,360.21,60.14,84.03,37.2,NORMAL,B,2026/05/25 00:59:02
TRF-0004,Jeddah-Industrial,239.56,310.89,60.1,74.48,44.0,NORMAL,A,2026-05-25 00:59:02
TRF-0005,Dammam-Central,225.81,325.01,59.98,73.39,36.7,NORMAL,C,20260525T005902
TRF-0006,Dammam-Port,232.52,244.07,60.03,56.75,55.0,NORMAL,A,2026-05-25 00:59:02
TRF-0007,Mecca-Haram,236.14,327.6,60.15,77.36,30.4,NORMAL,A,20260525T005902
TRF-0008,Medina-Central,237.46,147.28,60.15,34.97,60.2,NORMAL,C,20260525T005902
TRF-0009,Abha-City,231.29,350.44,60.2,81.05,38.0,NORMAL,A,2026/05/25 00:59:02
TRF-0010,Tabuk-Center,222.56,215.65,60.17,48.0,31.4,NORMAL,B,05/25/2026 00:59:02
TRF-0001,Riyadh-North,220.43,116.66,60.11,25.72,36.3,NORMAL,C,2026/05/25 00:59:02
TRF-0002,Riyadh-East,221.33,205.07,60.04,45.39,61.4,NORMAL,A,25-05-2026 00:59
TRF-0003,Jeddah-Main,222.52,129.47,60.04,28.81,31.7,NORMAL,C,05/25/2026 00:59:02
TRF-0004,Jeddah-Industrial,224.42,1084.58,59.89,265.3,123.6,OVERLOAD,B,05/25/2026 00:59:02
TRF-0005,Dammam-Central,223.04,289.5,59.87,64.57,30.7,NORMAL,C,25-05-2026 00:59
TRF-0006,Dammam-Port,239.42,285.32,60.12,68.31,62.1,NORMAL,A,25-05-2026 00:59
TRF-0007,Mecca-Haram,231.54,104.0,60.19,24.08,46.6,NORMAL,A,25-05-2026 00:59
TRF-0008,Medina-Central,230.09,161.14,59.83,37.08,59.2,NORMAL,A,2026/05/25 00:59:02
TRF-0009,Abha-City,223.94,487.47,60.18,109.16,53.4,NORMAL,C,2026/05/25 00:59:02
TRF-0010,Tabuk-Center,220.58,127.61,60.08,28.15,50.2,NORMAL,C,20260525T005902
TRF-0001,Riyadh-North,,197.52,60.12,45.47,48.0,NORMAL,B,20260525T005902
TRF-0002,Riyadh-East,229.56,136.77,59.87,31.4,30.8,NORMAL,C,2026-05-25 00:59:02
TRF-0003,Jeddah-Main,236.75,279.55,60.1,66.18,50.7,NORMAL,C,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,233.06,121.54,60.02,28.33,58.5,NORMAL,C,2026/05/25 00:59:02
TRF-0005,Dammam-Central,233.53,187.35,59.97,43.75,36.5,NORMAL,C,2026/05/25 00:59:02
TRF-0006,Dammam-Port,231.34,453.74,59.94,104.97,57.7,NORMAL,B,25-05-2026 00:59
TRF-0007,Mecca-Haram,222.82,152.84,60.17,34.06,35.0,NORMAL,B,25-05-2026 00:59
TRF-0008,Medina-Central,225.02,171.55,59.86,38.6,47.0,NORMAL,A,25-05-2026 00:59
TRF-0009,Abha-City,234.84,,59.87,71.18,45.4,NORMAL,C,2026/05/25 00:59:02
TRF-0010,Tabuk-Center,222.88,220.52,59.85,49.15,55.9,NORMAL,A,2026/05/25 00:59:02
TRF-0001,Riyadh-North,231.83,346.4,59.99,80.31,62.6,NORMAL,B,2026/05/25 00:59:02
TRF-0002,Riyadh-East,220.31,218.27,59.87,48.09,44.3,NORMAL,C,2026/05/25 00:59:02
TRF-0003,Jeddah-Main,237.6,211.93,59.93,50.35,53.3,NORMAL,A,05/25/2026 00:59:02
TRF-0004,Jeddah-Industrial,225.62,1042.22,60.01,255.66,126.3,OVERLOAD,B,05/25/2026 00:59:02
TRF-0005,Dammam-Central,227.47,498.1,59.87,113.3,64.0,NORMAL,B,25-05-2026 00:59
TRF-0006,Dammam-Port,224.62,237.78,59.92,53.41,30.0,NORMAL,A,2026-05-25 00:59:02
TRF-0007,Mecca-Haram,226.92,279.84,59.84,63.5,53.5,NORMAL,A,20260525T005902
TRF-0008,Medina-Central,226.18,0.0,60.07,0.0,39.9,OUTAGE,C,25-05-2026 00:59
TRF-0009,Abha-City,227.74,248.91,59.91,56.69,53.4,NORMAL,A,05/25/2026 00:59:02
TRF-0010,Tabuk-Center,221.6,385.36,59.97,85.4,30.5,NORMAL,B,05/25/2026 00:59:02
TRF-0001,Riyadh-North,238.77,,59.92,96.99,63.9,NORMAL,C,2026/05/25 00:59:02
TRF-0002,Riyadh-East,235.11,124.41,59.9,29.25,38.3,NORMAL,B,20260525T005902
TRF-0003,Jeddah-Main,221.6,292.05,59.93,64.72,44.5,NORMAL,C,2026-05-25 00:59:02
TRF-0004,Jeddah-Industrial,229.57,164.79,59.97,37.83,47.1,NORMAL,A,2026/05/25 00:59:02
TRF-0005,Dammam-Central,226.86,310.2,59.97,70.37,53.9,NORMAL,C,2026-05-25 00:59:02
TRF-0006,Dammam-Port,232.44,165.28,59.91,38.42,39.3,NORMAL,A,2026-05-25 00:59:02
TRF-0007,Mecca-Haram,222.27,263.4,59.96,58.55,63.5,NORMAL,A,2026/05/25 00:59:02
TRF-0008,Medina-Central,227.45,489.36,59.81,111.3,62.8,NORMAL,C,2026/05/25 00:59:02
TRF-0009,Abha-City,227.66,377.88,60.1,86.03,61.6,NORMAL,C,2026-05-25 00:59:02
TRF-0010,Tabuk-Center,239.31,262.07,60.19,62.72,54.0,NORMAL,C,20260525T005902
TRF-0010,Tabuk-Center,239.31,262.07,60.19,62.72,54.0,NORMAL,C,20260525T005902
TRF-0001,Riyadh-North,224.64,343.18,60.13,77.09,47.9,NORMAL,C,20260525T005902
TRF-0002,Riyadh-East,235.67,327.25,60.03,77.12,50.9,NORMAL,C,25-05-2026 00:59
TRF-0003,Jeddah-Main,231.48,145.25,59.91,33.62,59.0,NORMAL,C,2026-05-25 00:59:02
TRF-0004,Jeddah-Industrial,238.8,360.7,60.1,86.14,44.6,NORMAL,B,25-05-2026 00:59
TRF-0005,Dammam-Central,229.59,315.65,59.99,72.47,53.6,NORMAL,C,25-05-2026 00:59
TRF-0006,Dammam-Port,232.71,176.0,60.19,40.96,60.2,NORMAL,C,05/25/2026 00:59:02
TRF-0007,Mecca-Haram,223.78,229.66,59.88,51.39,41.6,NORMAL,C,2026/05/25 00:59:02
TRF-0008,Medina-Central,224.09,387.62,59.85,86.86,65.0,NORMAL,A,2026-05-25 00:59:02
TRF-0009,Abha-City,229.26,269.56,59.96,61.8,49.0,NORMAL,C,2026/05/25 00:59:02
TRF-0010,Tabuk-Center,239.97,469.31,60.16,112.62,47.0,NORMAL,A,2026-05-25 00:59:02
TRF-0001,Riyadh-North,222.66,219.42,60.2,48.86,45.9,NORMAL,B,05/25/2026 00:59:02
TRF-0002,Riyadh-East,239.86,0.0,60.05,0.0,35.0,OUTAGE,C,05/25/2026 00:59:02
TRF-0003,Jeddah-Main,221.33,344.0,59.88,76.14,57.3,NORMAL,A,2026-05-25 00:59:02
TRF-0003,Jeddah-Main,221.33,344.0,59.88,76.14,57.3,NORMAL,A,2026-05-25 00:59:02
TRF-0004,Jeddah-Industrial,223.77,0.0,59.96,0.0,47.8,OUTAGE,A,20260525T005902
TRF-0005,Dammam-Central,230.09,167.84,59.96,38.62,36.7,NORMAL,B,2026/05/25 00:59:02
TRF-0006,Dammam-Port,235.97,455.9,60.18,107.58,50.7,NORMAL,C,05/25/2026 00:59:02
TRF-0007,Mecca-Haram,228.56,419.28,60.08,95.83,44.9,NORMAL,A,05/25/2026 00:59:02
TRF-0008,Medina-Central,238.21,208.88,60.09,49.76,46.3,NORMAL,C,20260525T005902
TRF-0009,Abha-City,229.2,383.93,59.85,88.0,48.8,NORMAL,B,2026/05/25 00:59:02
TRF-0010,Tabuk-Center,224.73,304.37,59.93,68.4,46.8,NORMAL,B,2026-05-25 00:59:02
TRF-0001,Riyadh-North,226.02,294.36,59.83,,45.9,NORMAL,C,25-05-2026 00:59
TRF-0002,Riyadh-East,237.07,439.26,59.88,104.14,45.9,NORMAL,B,2026/05/25 00:59:02
TRF-0003,Jeddah-Main,239.76,462.39,60.2,110.86,52.4,NORMAL,C,2026-05-25 00:59:02
TRF-0004,Jeddah-Industrial,231.64,102.21,59.92,23.68,59.3,NORMAL,B,25-05-2026 00:59
TRF-0005,Dammam-Central,239.88,304.04,59.94,72.93,49.7,NORMAL,A,20260525T005902
TRF-0006,Dammam-Port,232.62,104.32,60.11,24.27,58.8,NORMAL,A,05/25/2026 00:59:02
TRF-0007,Mecca-Haram,234.12,288.55,59.83,67.56,33.1,NORMAL,A,05/25/2026 00:59:02
TRF-0008,Medina-Central,234.75,212.16,59.9,49.8,62.5,NORMAL,B,2026-05-25 00:59:02
TRF-0009,Abha-City,226.48,276.41,59.85,62.6,33.4,NORMAL,A,2026/05/25 00:59:02
TRF-0010,Tabuk-Center,227.72,461.97,60.15,105.2,55.6,NORMAL,A,20260525T005902
TRF-0001,Riyadh-North,223.06,456.78,60.13,101.89,30.3,NORMAL,B,25-05-2026 00:59
TRF-0002,Riyadh-East,235.18,435.67,59.9,102.46,59.6,NORMAL,A,20260525T005902
TRF-0003,Jeddah-Main,234.18,101.01,60.05,23.65,42.5,NORMAL,A,2026/05/25 00:59:02
TRF-0004,Jeddah-Industrial,238.97,484.64,60.01,115.81,60.1,NORMAL,B,25-05-2026 00:59
TRF-0005,Dammam-Central,227.55,358.19,59.91,81.51,32.1,NORMAL,A,20260525T005902
TRF-0006,Dammam-Port,232.34,391.33,59.83,90.92,43.7,NORMAL,B,25-05-2026 00:59
TRF-0007,Mecca-Haram,233.73,133.96,60.08,31.31,50.5,NORMAL,A,20260525T005902
TRF-0008,Medina-Central,223.04,477.12,59.85,106.42,44.7,NORMAL,A,2026-05-25 00:59:02
TRF-0009,Abha-City,221.86,288.39,59.98,63.98,58.9,NORMAL,C,2026/05/25 00:59:02
TRF-0010,Tabuk-Center,-230,458.77,59.98,107.33,44.9,NORMAL,B,05/25/2026 00:59:02
TRF-0001,Riyadh-North,226.12,499.24,59.82,112.89,50.9,NORMAL,C,20260525T005902
TRF-0002,Riyadh-East,239.07,,60.02,59.38,37.1,NORMAL,B,20260525T005902
TRF-0003,Jeddah-Main,232.47,465.43,60.16,108.2,35.2,NORMAL,B,20260525T005902
TRF-0004,Jeddah-Industrial,224.49,278.71,59.85,62.57,39.2,NORMAL,A,2026/05/25 00:59:02
TRF-0005,Dammam-Central,222.33,456.27,59.83,101.44,42.3,NORMAL,C,05/25/2026 00:59:02
TRF-0006,Dammam-Port,222.7,357.08,60.1,79.52,53.3,NORMAL,A,25-05-2026 00:59
TRF-0007,Mecca-Haram,228.17,341.65,59.98,77.95,60.4,NORMAL,B,05/25/2026 00:59:02
TRF-0008,Medina-Central,239.51,125.85,60.19,30.14,35.4,NORMAL,A,20260525T005902
